,driver_id,customer_id,rating
231296,1439212,5105020,5
231300,776236,24535344,5
231303,1419800,44841528,5
231305,1525200,14265424,5
231316,1958600,47668844,5
231321,583868,48479388,4
231342,1840348,41386468,0
231359,673360,25224860,0
231380,1281408,46979688,0
231393,703092,20250532,5
231398,921048,31294344,5
231400,779176,5520052,5
231409,1665612,44060648,5
231411,1585840,2091576,0
231417,1927296,27734468,5
231423,1327632,19995904,5
231448,1004800,47995504,0
231469,1162596,33642576,0
231478,699376,19143380,5
231518,1435784,7444516,0
231524,1439700,45585492,5
231528,556796,50379776,0
231540,1162988,55538744,5
231563,690608,41650020,0
231584,1008380,51087340,5
231603,577304,19108468,5
231626,1850792,51769020,1
231631,1715596,54767724,4
231639,1312968,45158536,0
231666,1696464,50838596,0
231684,675808,5596100,0
231705,1685688,33860944,5
231721,1364084,33166200,5
231725,1379748,13930348,0
231727,1339608,14193228,5
231737,1340272,55408188,5
231750,1780132,12307264,5
231752,1630124,36557056,0
231775,1953316,11032540,5
231804,1379692,26203736,5
231807,1714948,12839524,5
231832,1899640,46478060,5
231842,1494340,50288972,0
231847,1246820,48189072,0
231901,1908872,17914360,5
231917,1181696,19348680,5
231957,1331616,51084880,0
231973,1714004,55788688,0
232042,1452416,22971592,0
232056,1854248,36514004,5
232090,1868232,14216100,0
232115,1931824,45314868,0
232125,1630676,56972016,5
232128,1308428,11793132,5
232149,1105740,32916268,5
232152,885620,28114204,5
232159,1908660,39037912,5
232172,619560,23484092,0
232198,1229608,6429868,4
232204,1892240,30712584,5
232207,1767688,28543308,0
232210,1684256,13759024,0
232234,1914416,25804288,0
232255,977380,11509132,5
232286,951300,46605512,5
232290,1488124,22966748,0
232311,1863028,17575608,5
232379,843816,56828120,0
232421,656872,9668852,5
232440,1493868,20060924,5
232447,1692364,30589012,5
232478,1527672,46804424,0
232484,1181828,54469784,5
232488,1289956,47308004,0
232495,1715620,9355520,0
232511,1823072,45475384,5
232513,1654640,35147516,0
232551,1150316,47704936,5
232553,697024,52382852,5
232575,1161440,40804524,0
232585,667864,23709888,5
232586,932632,10488296,4
232590,1751268,51535284,0
232599,1614752,18014212,5
232604,643916,3414552,5
232615,752800,13880836,0
232623,1360316,54570660,5
232627,583648,37368076,4
232642,1761800,6256112,5
232659,1768348,33851628,5
232661,1810332,24635904,5
232662,965956,50782668,5
232676,1696556,39417480,5
232681,1727304,55030960,0
232697,1950372,18336484,5
232699,1589632,52836336,5
232702,1810184,57191948,0
232704,1311788,36357352,5
232707,1790940,44357836,5
232721,1632588,44242632,5
232734,1005076,43367568,0
232735,872460,25004028,5
232736,1632556,55865532,5
232758,1911672,51710492,0
232800,1935780,56890752,5
232816,1720340,29596772,4
232824,1510024,53729644,5
232842,1648600,8600456,0
232845,1478228,43683788,5
232846,1696984,47092564,5
232847,1720336,42855648,4
232848,1720336,23600596,5
232852,1720304,54559672,5
232861,1720336,5229532,5
232915,1478228,52479000,5
232942,627896,5550612,5
232954,881956,33491924,5
232989,1782824,46859576,5
232998,1776224,55565276,4
233014,1871436,20693672,5
233050,1808048,55358912,0
233082,1388128,13179516,0
233097,1472976,5169536,0
233101,776220,45113736,0
233115,1862712,22702548,4
233126,1285992,38189592,5
233154,1776268,25477472,5
233174,1741976,20920856,5
233187,1557852,36625116,5
233202,749692,29240708,5
233245,903364,16675104,5
233252,1557440,51276616,5
233257,947756,36625116,5
233274,1527548,43051200,5
233293,1908132,19658416,5
233298,1308080,49495904,5
233327,1008236,48960684,0
233328,1697960,12861052,5
233359,1773004,9881944,5
233363,683992,32554888,4
233385,1762164,14792788,0
233397,928228,28045076,0
233404,1468532,37904636,4
233408,885328,22636532,5
233426,1435496,8842664,0
233443,1766520,45591840,5
233447,1779484,49309536,5
233453,1246820,2592224,5
233458,1932960,14515144,5
233480,1734768,49394792,5
233483,1881556,3094288,5
233485,652100,55211052,0
233486,1383532,8913324,0
233522,1365876,52750364,5
233527,1776092,31548456,0
233532,1177028,45640912,0
233570,1819556,45203872,5
233580,1645512,49195332,0
233619,1893428,46552332,5
233651,1855192,28649064,5
233665,1425340,40176164,5
233666,1691084,6792608,5
233667,1720140,53866500,5
233669,947656,10809676,0
233678,1685228,40591732,0
233685,1364868,17045640,5
233705,1728604,24891108,5
233723,1367396,30541484,5
233740,555484,22085748,0
233760,1327148,31524488,0
233762,1170156,21226936,5
233767,1843444,17670232,5
233772,1823068,39257608,5
233799,1364084,18949096,5
233805,986976,2542652,0
233814,673076,18859608,5
233820,1308428,47961448,5
233822,627896,17740684,4
233826,662668,24535344,5
233839,1724680,2545540,4
233851,599500,10923140,5
233861,939748,53355956,5
233888,1823820,28751936,5
233924,1441340,46954604,5
233939,1959308,55551444,0
233942,1944088,10850552,5
233944,886332,25148396,0
233976,1793676,55874304,5
233998,1890732,13925960,5
234004,1720768,53274456,0
234009,767476,35107208,4
234010,1839124,51551344,5
234022,1489240,28321084,5
234024,899944,23666556,5
234073,1375008,40591732,5
234075,1263000,55967708,0
234080,1867248,51408692,5
234084,1660792,8665064,0
234092,1932224,23135768,5
234113,1635792,39335012,5
234122,1932220,53866500,5
234134,1823748,4710736,5
234135,745548,56268216,5
234155,827312,51105044,5
234179,1434896,6487312,5
234217,1692176,14893920,5
234219,1761112,25010564,4
234227,1458328,54699496,5
234235,1367252,36946472,5
234253,1378684,18003004,5
234257,1645092,20000524,0
234283,1406852,46872320,0
234286,888760,15259348,0
234311,1514864,41859124,4
234314,567392,5863760,5
234318,607636,1201368,5
234322,1825692,45816788,0
234325,1789008,34926320,5
234328,1550140,40532232,5
234378,1660612,33495392,5
234411,770888,11510316,5
234431,1506300,41483300,5
234457,1853812,409200,5
234496,675560,28027364,5
234502,1520208,55005216,5
234520,1365340,49161240,5
234522,1614664,39986964,5
234527,1714960,44118768,0
234536,1682184,54279364,0
234545,686472,49850764,5
234548,1823740,4939424,0
234568,808748,20632140,5
234570,1170108,19334832,0
234574,1388556,11846292,5
234612,1290176,44203576,0
234644,1898404,18832696,0
234649,1908676,48486372,5
234658,1170236,13220644,4
234687,1734768,46581000,0
234691,1860040,55991440,5
234698,1701344,6290924,5
234714,782340,24500808,5
234735,1908528,27924640,0
234736,699576,40412488,5
234787,1527548,25148396,0
234792,1614660,13216928,4
234798,1734768,29871608,5
234824,1163024,21923928,5
234832,645280,18401232,0
234852,1881800,26826364,5
234872,1748160,3428748,0
234888,1696404,43834672,4
234895,1545792,31300788,5
234900,1365876,56721696,0
234903,745544,33911872,0
234906,1739012,56875144,0
234931,1882420,29560052,5
234932,749168,10961428,4
234947,921032,43834672,0
235021,570064,33284976,0
235038,1750472,7358860,5
235048,1518436,54773660,4
235070,1806936,44976308,0
235073,1312412,57296664,5
235084,1793728,20060924,5
235106,1714960,45328808,5
235139,1388456,58313336,0
235151,1975800,18401232,5
235153,1336432,29829868,5
235154,1808864,43236168,4
235178,1909624,22380920,5
235187,1883476,54868080,5
235219,691432,54469784,5
235224,1425192,18717160,0
235234,1420232,48802604,5
235235,1840356,58597404,0
235243,1850832,16182296,0
235256,2003964,14596780,5
235286,1900044,44368512,0
235301,1869424,17766976,0
235308,1892044,58618716,4
235334,1289956,55967708,0
235349,1981796,53174232,5
235352,1748444,44531396,5
235380,1096300,54655980,0
235382,1473240,57609292,5
235394,1864224,25858972,5
235413,1883448,22654036,5
235428,1710552,41134968,0
235430,1760900,14827636,5
235456,749232,55005216,5
235457,1412620,10485556,5
235468,1838404,29215076,5
235481,1818164,44081240,5
235503,1008172,33172852,5
235506,1768456,46424360,0
235513,1683584,52015024,5
235565,548208,41931268,5
235591,1823828,15854688,0
235617,1703648,675648,5
235662,1421432,5906148,5
235664,1679876,20270356,5
235717,1751232,50838596,4
235720,1665612,11091300,0
235739,1375000,44081240,0
235741,1375664,13925960,5
235743,1713524,9668852,5
235745,1701644,37596628,5
235757,1487780,40765140,0
235758,1268924,37964228,0
235793,1765044,13943084,5
235797,774196,16994928,5
235844,1792748,47086420,5
235847,670632,13216928,5
235851,1776536,16241836,5
235864,1721240,35462300,4
235882,690608,17242120,5
235885,955392,15702712,0
235887,1169908,31524488,0
235920,1683728,54488468,0
235921,1146304,11489788,5
235928,1468152,5413188,5
235940,1458296,19857976,0
235942,1691756,17740684,4
235957,1981112,28597992,5
235974,1941908,46402072,5
235978,954340,20183656,5
235986,1751240,34905068,5
236000,1999964,47419944,5
236002,1910752,54100780,5
236010,1783508,16876288,4
236032,1808048,43096272,5
236047,1313116,8090136,5
236049,900428,45833664,5
236066,1414100,44712448,5
236097,1960980,33205724,0
236107,1860040,54968544,5
236110,746160,58357016,0
236113,1846652,58449084,0
236114,936700,47324788,0
236123,623040,9449284,0
236124,792472,19369272,4
236129,1783508,17307264,5
236144,1290100,7861844,0
236157,1360244,58089156,5
236158,1750832,18953816,5
236172,1519104,44062432,5
236197,1696380,25148396,0
236200,1782240,21834704,0
236217,1871584,3649720,0
236251,1353960,15418652,0
236294,628864,51276616,5
236310,1644980,50950780,0
236340,1142352,47740404,0
236341,1860076,37248252,5
236356,1167844,53692992,0
236361,1526744,47259616,5
236372,1704748,11863772,5
236374,1883452,14327868,5
236378,1170292,18930100,4
236385,1884336,47923820,0
236392,1864224,11801260,0
236395,1441800,48668120,5
236400,1701344,44125164,0
236407,1869844,46915320,5
236433,555484,24323392,0
236437,624484,32939848,5
236530,1817860,37478556,5
236536,1697312,39027004,5
236559,1863028,14014416,5
236565,1929480,35418700,0
236573,1950604,49495904,5
236589,1458464,52503496,0
236600,1275092,52804100,5
236613,1854248,55805696,4
236616,1704640,18014212,0
236621,1726688,52378624,0
236650,770916,42923996,5
236654,1563804,56158264,0
236669,1546192,51551344,5
236670,1563804,2365244,5
236680,1853436,9905588,0
236690,1899276,49469788,0
236691,1935168,42426920,5
236706,1420768,26970776,5
236725,1438796,53256824,5
236732,1937816,21486928,5
236733,1292544,52015024,5
236735,899944,18949096,5
236739,681272,53412304,5
236750,929824,14090380,5
236760,749696,20157644,5
236766,1563468,55277072,5
236794,1752192,41036976,0
236840,614824,52706176,5
236846,1780132,11897520,5
236847,1728436,49911424,0
236853,690664,55414420,0
236857,1768116,32717204,0
236884,1339424,41483300,5
236887,1177040,52306584,0
236909,1405916,6313744,0
236913,1161964,41461244,0
236952,1765044,8803676,5
236956,1881788,56057200,5
236976,754212,51260884,4
236982,1452612,40645972,5
237021,627896,23934804,0
237026,1388556,21173112,0
237028,1869844,45109152,5
237039,881952,27750104,5
237052,1526308,38241628,0
237098,1181752,17416132,0
237099,1899924,32204600,5
237118,1135260,18917872,0
237137,779176,14792788,0
237141,1881512,6065708,5
237148,1806852,55612560,5
237151,1935188,56246268,5
237158,1314708,30828968,5
237166,770916,20857560,5
237170,1932740,51247816,5
237174,1825444,46242760,0
237191,955356,17727056,5
237201,1518988,33123932,1
237220,1683304,5413188,0
237224,933060,39963024,5
237246,670608,47994152,0
237261,640084,19828692,5
237273,1278880,6290924,5
237276,1836780,23484092,0
237296,987572,30971684,0
237330,1774360,55612560,5
237345,1714892,43834004,0
237365,681844,4688012,5
237374,1174772,4430980,0
237385,1406852,22702548,0
237392,758372,35765052,5
237400,1630692,50390032,5
237403,1225052,37073512,5
237412,903784,32554888,4
237436,1793492,52243016,5
237451,1815664,36757032,5
237460,1563760,47339448,0
237472,1891308,40645972,4
237482,561468,52677336,0
237493,1888680,10485556,5
237498,583868,16994928,4
237503,1414040,52600368,5
237520,1906448,33306500,1
237568,1773924,22380920,5
237585,1906812,18789680,0
237587,630568,53174232,5
237610,603316,42535368,5
237620,1727280,52141304,5
237630,1720744,45809424,0
237638,822132,25477472,5
237639,1836780,39963024,4
237645,1899408,41364384,0
237666,774296,17207132,5
237667,1362256,4329460,5
237692,627556,11850148,5
237714,1162992,20525428,0
237723,1793728,2612288,5
237740,1868232,33240088,0
237793,1751360,7861844,5
237807,652100,5677896,0
237831,1545792,42572008,5
237853,690872,16871028,0
237859,1121808,22689016,0
237877,1685228,41188004,0
237901,744688,54896920,5
237911,1339424,8315432,5
237913,1300476,54842368,0
237918,1739056,19857976,0
237919,1141052,3410288,0
237934,1733572,41249840,0
237946,1440332,47072024,5
237986,1660612,40059104,0
237987,1683304,46450940,5
238005,1231784,53395192,0
238010,1308480,52623596,5
238012,1236620,41361324,0
238013,1233644,33775672,5
238015,1306072,30469652,0
238017,1231784,53274456,0
238029,1231784,38483772,4
238078,1214772,50537020,5
238080,1506832,39562052,5
238082,1911656,48340080,5
238086,1492860,54905420,0
238094,1005088,49440884,3
238100,1719592,43367568,5
238117,1849592,46741844,5
238119,1753276,53950856,5
238138,1849660,55011700,5
238139,1478164,30995976,0
238168,1849608,48833404,5
238223,1655448,47046884,0
238232,1648600,29293008,4
238288,1573008,53082452,1
238311,1720336,53728648,0
238314,1510092,46733348,5
238326,1697020,46529648,3
238334,1478232,49737084,5
238350,1306108,41361324,5
238351,1231784,49255224,5
238356,1842288,49429448,0
238376,1741424,55849676,5
238385,1829604,53540752,5
238397,1929988,27947768,4
238418,951036,48726068,5
238421,1719592,11699964,5
238430,1482764,30073904,4
238436,1189352,47054704,0
238451,1741312,57261496,5
238474,1871888,56890752,1
238477,1720212,3175532,0
238491,1506680,35467804,5
238492,1506936,55589712,5
238493,1719804,43947780,5
238495,1678940,51677068,5
238497,1871784,34108744,5
238498,1741476,6378748,5
238526,1189324,29484100,5
238539,1929988,18336484,5
238543,951036,53705232,5
238560,1768348,37130144,0
238564,1790932,55011700,5
238618,1753068,53220036,5
238664,1950380,23981732,5
238677,1768356,33652960,5
238690,1326000,16354208,5
238693,1982612,34945736,5
238708,1214788,26608576,3
238733,1989844,52707080,5
238742,1760884,33652960,5
238751,961480,53728048,5
238762,1441720,33057792,5
238775,1589620,53950856,5
238783,1270712,26863828,0
238795,951036,52768688,5
238817,1809880,23262580,5
238819,1325984,25159368,5
238820,1311080,50954412,0
238824,792932,27923532,0
238829,1134000,7785944,0
238832,1189328,24635904,5
238852,1311128,48643400,1
238901,1478164,37130144,5
238908,1793900,24858208,5
238918,1189352,51189076,5
238936,1441744,28477948,4
238948,1589620,50845932,0
238955,1829716,55287240,5
238956,1189324,47554648,4
238961,1589616,5229532,5
238989,1753068,23981732,5
239004,1435064,33851628,5
239030,1696384,38062532,0
239042,1632616,36357352,0
239045,1506832,37130144,5
239067,1719792,34015804,5
239069,1311128,39047680,5
239084,1741208,30231832,4
239091,1829596,26608576,5
239111,1950152,45336660,5
239130,1929928,46449852,5
239135,1741476,16532172,5
239139,1719696,33652960,5
239153,1741540,30514828,0
239157,821716,46449852,5
239165,1653556,33004128,5
239169,1911788,51142936,5
239172,1701584,55979904,0
239180,1810344,13033160,5
239181,1810328,54906584,0
239191,1871872,45336660,5
239193,1326000,55024824,5
239221,1761076,45822448,0
239265,1553200,49324436,5
239269,1696556,38568736,0
239301,1459428,54603260,5
239340,1871772,52998756,5
239343,1702544,47980016,5
239363,1701664,44515692,4
239376,1632588,17194168,5
239398,1632572,46805392,0
239427,1376136,23981732,5
239433,821716,21598872,5
239434,1790920,22971592,5
239456,1589632,46923036,5
239483,1678816,5246136,0
239485,1025632,39417480,5
239492,1719456,25656016,0
239495,1478164,18336484,5
239528,1809880,53540752,0
239537,1741228,36495692,5
239574,1741528,32439580,5
239611,1270712,20573732,5
239623,1311080,5229532,5
239642,1793968,23981732,5
239650,1793908,33652960,5
239663,1025632,56738972,5
239669,1696556,31649564,5
239676,1696548,24635904,5
239707,1849688,24858208,5
239713,1553168,38458204,5
239714,1506832,36590648,5
239729,1653700,52836336,5
239733,951036,35662236,5
239745,951192,49964220,5
239756,1950372,54060092,0
239774,1632560,5229532,5
239784,1189328,11699964,5
239789,965948,46324536,5
239803,1849656,30231832,4
239806,1326000,6378748,3
239817,1719620,53540752,5
239831,1311128,56314264,0
239874,1189352,35588212,0
239892,1871600,43367568,5
239915,1950372,23981732,5
239941,1701340,44182880,0
239944,1255240,55549044,0
239964,1696408,47004344,5
239993,1790928,21598340,5
240040,859636,52988440,5
240051,1753276,50502148,0
240052,1553200,53540752,4
240084,1482764,27585096,5
240087,1719696,45616592,4
240094,1240536,47046884,0
240099,1270712,46962196,5
240102,965948,52998756,5
240123,1741476,21572524,5
240143,1911788,40332452,0
240149,1849664,20452648,5
240202,1810328,35896556,0
240209,1790908,23662440,0
240269,859636,25195288,4
240324,1701768,5229532,5
240338,1790932,55849676,5
240352,1214788,56090188,5
240365,1761076,25184740,5
240371,1849656,23662440,4
240377,1506936,40881468,0
240385,1849668,36495692,5
240405,1935924,28012688,5
240409,1890276,37252988,4
240410,1215064,38301660,5
240418,1311788,38301660,5
240430,1871896,36759416,0
240441,1753008,31458576,5
240449,1936748,32955848,5
240455,1935884,51090352,0
240457,1589616,27218588,0
240458,1890436,48655764,0
240499,1701664,44515692,0
240510,1793892,24635904,5
240511,872460,14817108,5
